41370	I never thought he was capable of doing something so cruel.	394605	Saya tidak menyangka ia bisa berbuat sekejam itu
41470	I'll have to fire you if you come late so often.	940024	Saya harus memecatmu bila sering terlambat datang.
41523	You needn't have come in such a hurry.	3476881	Kamu tidak perlu datang dengan terburu-buru begitu.
41853	Can you put it down on the table?	751330	Dapatkah kamu meletakannya di meja?
41904	Let's finish it right away.	337177	Mari kita selesaikan segera.
41906	Get it ready at once.	337176	Menyiapkannya sekaligus.
41908	Do it at once.	337178	Lakukan sekaligus.
41967	It revived with even greater vigor.	1033725	Itu dihidupkan kembali bahkan dengan semangat/kekuatan yang lebih besar.
42005	Those cities have uniform traffic laws.	1058932	Kota-kota itu memiliki kesamaan dalam peraturan lalu-lintas.
42150	It was a party to celebrate her birthday.	1032081	Itu adalah pesta perayaan hari ulang tahunnya.
42199	It isn't hard to do.	1032402	Ini tidak sulit untuk dilakukan.
42735	It all depends on the weather.	1053172	Semua tergantung cuaca.
42789	I think it's a good idea.	751465	Saya pikir itu ide yang bagus.
43097	That is what I want to know.	940425	Itulah yang saya ingin tahu.
43122	That is all I have.	1372427	Ini semua yang saya punya.
43420	The train was overturned.	365978	Kereta tersebut terguling.
43539	The manufacturer of the medicine is a Japanese company.	1020260	Produsen obat ini adalah sebuah perusahaan Jepang.
43604	The gate is closed at eight.	638808	Gerbang ditutup pada pukul delapan.
43604	The gate is closed at eight.	3556517	Gerbangnya ditutup jam delapan.
44281	It is hard for the couple to live together any longer.	3253650	Sulit bagi pasangan tersebut untuk tinggal bersama lebih lama lagi.
44535	They decided to settle down in Virginia that year.	394604	Mereka memutuskan untuk bermukim di Virginia tahun itu
44729	By whom was the island discovered?	331325	Pulau itu ditemukan oleh siapa?
44731	Seen from the plane, the island looks very beautiful.	331321	Dilihat dari pesawat, pulau itu terlihat indah sekali.
44732	The island is to the south of Japan.	331322	Pulau itu ada di Jepang sebelah selatan.
44733	The island lies to the west of Japan.	331323	Pulau itu ada di Jepang sebelah barat.
44734	The island is covered with ice and snow during the winter.	331324	Pulau itu tertutup es dan salju selama musim dingin.
44736	The island was struck by the typhoon.	331326	Pulau itu dihantam topan.
44737	The island is easy to reach by boat.	331327	Pulau itu mudah dijangkau dengan perahu.
44738	The island is a paradise for children.	331328	Pulau itu bagaikan surga bagi anak-anak.
44739	Every part of the island has been explored.	331329	Setiap jengkal pulau telah dijelajahi.
44740	The island is about two miles off the coast.	331330	Pulau itu terletak dua mil dari pantai.
44741	The island lies a mile off the coast.	331331	Pulau itu terletak satu mil dari pantai.
44742	The island is warm all year.	331332	Pulau itu hangat sepanjang tahun.
44743	That island was governed by France at one time.	331333	Pulau itu pernah diperintah Prancis.
44808	The city revived with greater vigor.	1033726	Kota itu hidup kembali dengan semangat yang lebih besar.
44860	The store is open all the year round.	940424	Toko ini buka sepanjang tahun.
44988	There are cherry trees on each side of the street.	2764200	Ada pohon ceri di setiap sisi jalan.
44990	Traffic on the street was really terrible.	1058933	Lalu-lintas dijalan itu sangat buruk.
45462	I am not sure how to pronounce the word.	3388598	Saya tidak yakin bagaimana cara mengucapkan kata itu
45570	It seemed that there was no one in the village.	3478855	Sepertinya tidak ada orang di desa.
45873	The baby's growth is normal for his age.	751615	Pertumbuhan bayi ini normal untuk seumurannya.
45908	The vigorous man is engaged in diverse activities.	1033727	Lelaki yang kuat dilibatkan dalam berbagai kegiatan.
45947	The statesman is now in full vigor.	1033728	Pernyataan itu sekarang penuh dengan semanga/kekuatan.
46339	The boy rode a horse for the first time.	3026867	Anak itu menunggangi kuda untuk pertama kalinya.
46418	All the boys didn't laugh at him.	3478858	Semua anak laki-laki tidak menertawakannya.
46450	The girl was badly injured in the traffic accident.	1058936	Gadis itu telah terluka parah dalam kecelakaan lalu-lintas.
46912	So difficult was the question that no one could answer.	365971	Pertanyaannya sesulit itu hingga tiada siapapun mampu menjawabnya.
47105	The accident caused a traffic jam.	1032858	Kecelakaan itu mengakibatkan kemacetan.
47851	That country has natural resources.	1033974	Negara itu memiliki sumber daya alam.
48370	I'd like to have an interview with your father about the matter.	1034587	Aku ingin mengadakan pembicaraan dengan ayahmu mengenai hal ini.
48683	The teacher assembled the students in the hall.	2762862	Guru itu mengumpulkan para siswa di aula.
49236	The volcano has erupted twice this year.	1032346	Gunung berapi itu telah meletus dua kali tahun ini.
49518	How many times did you see the movie?	2830893	Sudah berapa kali kamu menonton film itu?
49706	The wrestler weighs over 200 kilograms.	2696556	Berat pegulat itu lebih dari 200 kilogram.
49761	I cannot hear such a story without weeping.	940434	Saya tidak bisa mendengar cerita semacam itu tanpa menangis.
50157	The dress lured her into the store.	394600	Baju itu memikat hatinya untuk masuk ke dalam toko
50172	They were watching the sunset then.	907946	Kemudian mereka melihat matahari terbit.
50431	Let me think it over for a couple of days.	3479062	Biarkan aku berpikir selama beberapa hari.
50890	The morning after I arrived there, I took a walk into the woods of oaks.	394610	Pada pagi saya tiba di sana, saya berjalan-jalan dalam hutan Oak
50926	The girl standing there is Mary.	1020250	Gadis yang berdiri di sana adalah Mary.
51011	What happened here?	3478686	Apa yang terjadi di sini?
51054	It doesn't take very long.	751370	Tidak memerlukan waktu lama.
51238	That's why he did not go overseas to study.	365964	Karena itulah dia tidak pergi belajar ke luar negeri.
51443	Excuse me, but can you help me?	778145	Permisi, tetapi kamu bisa bantu saya?
51700	Not all birds can fly.	2834305	Tidak semua burung bisa terbang.
51840	It's worth going to Bali because you can see the amazing sunset.	907949	Tidak sia-sia pergi ke Pulau Bali karena Anda dapat melihat indahnya matahari terbit.
52006	Does it hurt a lot?	2830802	Apakah ini sangat sakit?
52370	I think my suitcase was stolen.	751282	Sepertinya koper saya telah dicuri.
52559	John represented his class in the swimming match.	1019475	John mewakili kelasnya di perlombaan renang.
52653	John took a key out of his pocket.	3253714	John mengeluarkan kunci dari sakunya.
52682	John likes chess.	2767444	John menyukai catur.
52749	When John's neighbor saw John selling drugs, she blew the whistle on him.	928620	Begitu tetangga melihat John menjual narkoba, dia melaporkannya ke pihak berwajib.
52825	John came and moved some of the boxes.	3479022	John datang dan memindahkan beberapa kotak.
52952	George sent me a birthday card.	1032082	George telah mengirimi aku kartu ucapan ulang tahun.
52966	Jorge is able to speak four languages.	1019449	Dia bisa berbicara empat bahasa.
53204	Could you lend me a few mechanical pencil leads?	1046610	Dapatkah kamu meminjamkan saya isi pensil mekanis?
53214	So you give up, right?	751533	Jadi kamu menyerah, benar?
53221	All but Jim came.	3508168	Semua datang kecuali Jim.
53531	If the other party does not offer personal information, however, it is better to leave it alone.	1476034	Jika pihak yang lain tidak menawarkan informasi pribadi, lebih baik dibiarkan saja.
53625	But now I live in Tokyo.	1046591	Namun sekarang saya tinggal di Tokyo.
53632	However, I have no money.	751341	Bagaimanapun, saya tidak punya uang.
54367	May I have your order, please?	929087	Anda ingin memesan apa?
54434	I cannot thank you enough for your assistance.	366417	Sungguh terima kasih atas bantuannya.
54569	Knowledge of computers is basic to all sciences.	638812	Pengetahuan tentang komputer adalah dasar daripada segala ilmu pengetahuan.
54862	Columbus discovered America in 1492.	638802	Columbus menemukan Amerika pada tahun 1492.
54942	I want to exchange this for a smaller size.	366514	Aku ingin mengganti ini ke ukuran yang lebih kecil.
54999	Can you change this into American dollars?	1061587	Bisa tukar ini ke dolar Amerika?
55128	These butterflies are rare in our country.	751527	Kupu-kupu ini langka di negara kami.
55380	These are gifts for my friends.	3479833	Ini hadiah untuk teman-temanku.
55559	This is the third longest river in the world.	3654711	Ini adalah sungai terpanjang ketiga di dunia.
55597	This is homemade jam.	3253773	Ini adalah selai buatan rumah.
55697	This is the same wallet as I lost a week ago.	1104756	Ini dompet saya yang hilang minggu lalu.
55784	This is a kind of animal that lives in the sea.	751515	Ini adalah semacam hewan yang tinggal di laut.
55922	This is the house that Jack built.	1053170	Ini adalah rumah yang dibangun oleh Jack.
55937	Is this your car?	2167924	Apakah ini mobil anda?
56180	I'm not sure if this is correct.	3478542	Aku tidak yakin jika ini benar.
56274	Answer me this. Did you see her there?	1046629	Jawab pertanyaan saya. Apakah kamu melihatnya di sana?
56304	Do you know who they are?	1032064	Tahukah anda siapa mereka itu?
56476	This train runs between Tokyo and Osaka.	1503759	Kereta ini berjalan antara Tokyo dan Osaka.
56719	This problem arose from a mutual misunderstanding.	940035	Masalah ini bermula dari kesalahpahaman.
57050	This book is suitable for your needs.	1046546	Buku ini sesuai dengan kebutuhanmu.
57315	This room is large enough.	1257157	Ruangan ini cukup luas.
57317	This room is very small, so it is impossible to put more furniture in it.	1257156	Ruangan ini terlalu sempit. Mustahil untuk menambah perabotan lagi di sini.
57319	This room is too small for us.	1257154	Ruangan ini terlalu sempit untuk kita.
57319	This room is too small for us.	1257155	Ruangan ini terlalu sempit untuk kami.
57320	This room can hold three hundred people.	1257152	Ruangan ini bisa menampung tiga ratus orang.
57324	Smoking is not allowed in this room.	1257151	Tidak diperbolehkan merokok di ruangan ini.
57325	This room is cramped.	1257150	Ruangannya sempit.
57327	This room is just about big enough.	1257149	Ruangan ini cukup besar.
57330	This room is very warm.	1257148	Ruangan ini sangat hangat.
57331	It is very hot in this room, isn't it?	1257147	Ruangan ini sangat panas yah?
57332	I am quite comfortable in this room.	1257146	Saya cukup nyaman di ruangan ini.
57333	This room is not very large.	1257144	Ruangan ini tidak terlalu besar.
57334	This room will soon heat up.	1257143	Ruangan ini akan segera menjadi lebih hangat.
57335	This room smells of gas.	1257142	Ada bau gas di ruangan ini.
57337	This room is used for various purposes.	1257141	Ruangan ini serba guna.
57338	This room gets little sunshine.	1257139	Ruangan ini mendapat sedikit sinar matahari.
57339	This room does not get much sun.	1257134	Ruangan ini tidak mendapat banyak sinar matahari.
57340	In this corner of the room I'd like to put a house-plant.	1257131	Saya ingin menaruh sebuah tanaman hias di pojok ruangan ini.
57341	The air in this room is foul.	1257130	Ruangan ini bau.
57342	How much is the rent for this room?	1257124	Berapa biaya sewa untuk ruangan ini?
57343	This room has three windows.	1257122	Ada tiga jendela di ruangan ini.
57344	There is a desk in this room.	1257119	Ada sebuah meja di ruangan ini.
57345	There is too much furniture in this room.	1257117	Ada terlalu banyak perabotan di ruangan ini.
57346	There is much furniture in this room.	1257116	Ada banyak perabotan di ruangan ini.
57347	There is much hatred in this room, and little kindness.	1257115	Begitu banyak kebencian di ruangan ini, dan sedikit kasih.
57348	There is no chair in this room.	1257114	Tidak ada kursi di ruangan ini.
57349	There are hardly any books in this room.	1257113	Hampir tidak ada buku di ruangan ini.
57350	There is a television in this room.	1257111	Ada televisi di ruangan ini.
57351	This room has air conditioning.	1257110	Ruangan ini ada AC nya.
57351	This room has air conditioning.	1257112	Ada AC di ruangan ini.
57352	This room is capable of holding fifty persons.	1257109	Ruangan ini bisa menampung lima puluh orang.
57353	Do you know any of the boys in this room?	1257108	Apa kamu mengenal salah satu dari anak-anak di ruangan ini?
57354	This room is too small to contain 50 men.	1257107	Ruangan ini terlalu kecil untuk menampung 50 orang laki-laki.
57355	There are ten people in this room.	1257105	Ada sepuluh orang di ruangan ini.
57356	Don't play in this room.	1257104	Jangan bermain di kamar ini.
57357	Don't read in this room.	1257103	Jangan membaca di kamar ini.
57358	You can eat lunch here in this room.	1257102	Kamu bisa makan siang di ruangan ini.
57359	What goes on in this room?	1257101	Apa yang sedang terjadi di ruangan ini?
57361	You had better not speak loudly in this room.	1257099	Lebih baik kamu jangan bicara keras-keras di ruangan ini.
57362	Never be noisy in this room.	1257098	Jangan pernah ribut di ruangan ini.
57363	Do not run in this room.	1257097	Jangan lari-lari di ruangan ini.
57364	You may not smoke in this room.	1257096	Anda tidak boleh merokok di ruangan ini.
57365	Please take off your hat here in this room.	1257095	Tolong lepas topi anda di ruangan ini.
57367	You can smoke in this room.	1257092	Kamu boleh merokok di ruangan ini.
57368	You cannot smoke in this room.	1257085	Kamu tidak boleh merokok di ruangan ini.
57369	Please refrain from smoking in this room.	1257089	Tolong jangan merokok di ruangan ini.
57370	The desk seems small in this room.	1257088	Meja itu terlihat kecil di ruangan ini.
